Wall time,Step,Value
1730259786.2107968,164799,528.5994873046875
1730259803.9265184,165199,528.60400390625
1730259817.42471,165599,528.6449584960938
1730259831.8592973,165999,528.6559448242188
1730259849.3772001,166399,528.6544799804688
1730259862.7694573,166799,528.6499633789062
1730259881.3197098,167199,528.6675415039062
1730259894.820277,167599,528.6837768554688
1730259908.2451246,167999,528.6771850585938
1730259926.4955094,168399,528.673828125
1730259940.1352534,168799,528.6558227539062
1730259957.7407486,169199,528.6741333007812
1730259971.367424,169599,528.6944580078125
1730259985.5955606,169999,528.6861572265625
1730260002.9592507,170399,528.6959228515625
1730260015.862954,170799,528.692138671875
1730260033.5372078,171199,528.6900634765625
1730260046.4772408,171599,528.6956787109375
1730260059.1833303,171999,528.7024536132812
1730260075.8999386,172399,528.710693359375
1730260088.9257157,172799,528.7162475585938
1730260106.6282372,173199,528.7060546875
1730260119.5537212,173599,528.6863403320312
1730260132.631933,173999,528.7302856445312
1730260149.5279243,174399,528.7498168945312
1730260162.521854,174799,528.7471923828125
1730260180.3703685,175199,528.7357177734375
1730260193.9058657,175599,528.6771850585938
1730260207.4219372,175999,528.6432495117188
1730260225.6428912,176399,528.6503295898438
1730260239.191246,176799,528.625244140625
1730260257.3589423,177199,528.6302490234375
1730260270.6905372,177599,528.61865234375
1730260284.4535263,177999,528.6384887695312
1730260301.407258,178399,528.63720703125
1730260314.6539938,178799,528.6683349609375
1730260332.5193403,179199,528.661376953125
1730260345.5012777,179599,528.6204833984375
1730260358.436362,179999,528.6051025390625
1730260375.3880703,180399,528.5847778320312
1730260388.4044378,180799,528.5745849609375
1730260405.9676244,181199,528.5762329101562
1730260418.9405897,181599,528.6024169921875
1730260432.0785003,181999,528.5904541015625
1730260448.9989307,182399,528.5726318359375
1730260462.5761917,182799,528.5773315429688
1730260480.0477118,183199,528.59814453125
1730260493.1497176,183599,528.6227416992188
1730260506.219934,183999,528.5946044921875
1730260523.642965,184399,528.5869750976562
1730260536.5923958,184799,528.6092529296875
1730260553.935188,185199,528.592041015625
1730260567.0227642,185599,528.6041870117188
