Wall time,Step,Value
1730239259.967043,233599,700.6427612304688
1730239276.6969187,233999,700.7484741210938
1730239297.6427078,234399,700.8984375
1730239313.4651968,234799,700.884521484375
1730239334.211847,235199,700.8418579101562
1730239349.2606277,235599,700.9706420898438
1730239364.3417706,235999,700.6134033203125
1730239383.8700824,236399,700.3002319335938
1730239398.7061098,236799,700.039306640625
1730239418.407334,237199,699.8446655273438
1730239433.4069157,237599,699.9920654296875
1730239448.5617528,237999,700.3060913085938
1730239467.821711,238399,700.259521484375
1730239482.6827111,238799,700.40576171875
1730239502.5422504,239199,700.6287231445312
1730239517.3395023,239599,700.505859375
1730239532.1029499,239999,700.574462890625
1730239551.7144332,240399,700.4248657226562
1730239566.4467447,240799,700.1981811523438
1730239585.972188,241199,700.0003662109375
1730239600.8751822,241599,699.6864624023438
1730239616.1790195,241999,699.7765502929688
1730239636.4293954,242399,699.7434692382812
1730239651.7146363,242799,699.9598999023438
1730239672.4812756,243199,699.8722534179688
1730239687.7195175,243599,699.6531372070312
1730239703.7943647,243999,699.5811767578125
1730239723.4415045,244399,699.706298828125
1730239739.7916408,244799,700.0678100585938
1730239759.2109478,245199,700.1193237304688
1730239775.229357,245599,700.1514282226562
1730239790.8985677,245999,700.6685180664062
1730239811.23958,246399,700.8898315429688
1730239826.5315282,246799,700.9024658203125
1730239846.913138,247199,701.175537109375
1730239862.5445287,247599,701.1661376953125
1730239877.8039865,247999,701.1239624023438
1730239898.0141425,248399,701.302490234375
1730239913.2851136,248799,701.424072265625
1730239933.6944344,249199,701.5599365234375
1730239949.0994225,249599,701.6695556640625
1730239965.1086357,249999,701.7491455078125
1730239984.7653916,250399,701.5819091796875
1730240001.1006498,250799,701.461181640625
1730240020.5557613,251199,701.04150390625
1730240037.1647544,251599,701.3843383789062
1730240052.5229225,251999,700.895751953125
1730240072.1259978,252399,700.4259033203125
1730240087.2059064,252799,700.3756713867188
1730240106.1951694,253199,700.370361328125
1730240121.948729,253599,700.3846435546875
1730240137.4610484,253999,700.4237670898438
1730240158.11715,254399,700.4069213867188
1730240173.7906914,254799,700.3172607421875
1730240194.5661006,255199,700.3855590820312
1730240210.1159234,255599,700.2648315429688
1730240226.545627,255999,700.3173217773438
1730240246.3770847,256399,700.5277709960938
1730240262.7913935,256799,700.5877685546875
1730240281.7962825,257199,700.4799194335938
1730240296.478112,257599,700.4071044921875
1730240312.1337311,257999,700.4852905273438
1730240331.0647776,258399,700.3663330078125
1730240346.7699368,258799,700.3385620117188
1730240365.8918982,259199,700.2986450195312
